GeneSymbol	N_RO1	N_RO2	N_RO3	M_RO1	M_RO2	M_RO3	M_Cell1	M_Cell2	M_Cell3	M_Cell4	Y79_1	Y79_2	Y79_3	Y79_4	Y79_5
TDP2	8.936157	8.347742	17.201523	10.95884	8.390969	18.93305	8.326508	22.869528	16.178041	9.574204	19.025172	19.668531	12.094489	16.962484	12.486713
TDRD12	0	0	0	0	0	0	0	0	0	0	0.033377	0	0.011633	0	0
TDRD3	16.200659	15.409824	19.10705	17.984809	14.390927	30.67946	9.166262	24.210604	13.313568	11.312771	6.547467	7.017949	7.14679	6.364758	6.535329
TDRD5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011813
TDRD6	0.808269	0.758812	1.71786	0.640671	0.745749	0.669978	0.036524	0.688952	0.452901	0.081135	0	0	0.008693	0	0
TDRD7	43.551236	41.31173	50.037888	14.291434	15.640295	5.915277	1.016451	4.874905	3.944403	2.086812	0.360201	0.608127	0.123782	0.253801	0.219162
TDRD9	0.408243	0.2897	0.478359	0.220935	0.202304	0.128228	0	0.104738	0.089015	0.149381	0.052003	0.366226	0.170711	0.109153	0.051324
TDRKH	9.800055	11.410543	13.741688	7.992502	7.283493	7.112642	3.062712	5.713497	4.824182	5.102952	7.091608	7.258184	6.620837	7.308534	6.814905
TDRP	3.492101	2.780944	10.18096	5.099142	3.932723	15.011371	2.160152	7.142682	8.534303	2.468665	3.011284	3.027394	2.567897	2.212653	3.517077
TEAD1	10.135036	11.090055	16.61434	12.04626	13.088931	27.663364	16.292036	22.852934	15.853598	8.209741	10.894053	9.537534	9.009308	8.214894	7.717734
TEAD2	3.878935	6.45733	3.765819	11.443932	14.030286	14.347108	24.600435	16.580721	19.546152	40.954917	26.302086	24.470362	20.858466	33.862135	25.616013
TEAD3	5.242327	4.41443	14.885624	2.63455	2.907432	4.267573	1.725978	1.475796	2.145299	2.160623	16.361535	15.462287	17.15683	17.570551	14.702412
TEAD4	0	0.544155	0	2.890031	1.888092	4.846593	5.621399	4.043836	6.895036	4.37489	5.735753	5.781324	5.273592	7.77963	5.140113
TEC	2.113441	3.224411	2.633396	1.167691	1.091304	1.32628	0.103332	3.303196	2.766622	0	0.186162	0.084199	0.109022	0.088333	0.134041
TECPR1	12.64618	11.683705	5.553216	8.097443	8.575269	1.892132	3.349053	2.606208	6.344683	7.224854	6.751981	6.472609	6.112826	7.346677	6.305995
TECPR2	7.653621	8.203089	6.687234	4.412018	4.823973	2.926803	2.175966	3.396653	5.824225	2.786835	0.95675	1.328538	1.103329	1.153842	0.818467
TECR	29.018195	28.788487	29.155799	24.496439	19.963039	37.449676	18.14091	24.720074	31.144722	9.599265	82.082086	94.442259	89.368558	128.047034	90.782153
TECTA	0.466253	0.500506	0.460295	0.375678	0.459421	0.520552	0.203412	0.52776	0.515107	0.444635	0.486389	0.505504	0.594992	0.229607	0.467934
TEDDM1	0.338661	0.234552	1.138608	0.263073	0.227878	0.429411	0.046269	0.019121	0.044518	0	0.05633	0.018385	0.073894	0	0.038873
TEF	8.890667	7.631	2.912904	5.507423	6.020759	3.01448	2.847397	2.269061	4.58791	2.948091	6.144302	5.116125	6.132371	6.714578	4.998411
TEFM	8.616114	8.678004	9.000785	7.708198	8.034728	8.659761	6.428694	12.792602	11.581795	9.086682	3.000071	3.590936	3.1062	2.135615	3.517123
TEKT2	3.056163	1.303547	1.301645	1.090668	0.768807	1.367772	1.507456	0.536349	0.374464	2.278748	2.327116	3.047474	3.00413	2.221102	3.045618
TEKT3	0.643709	0.509269	0.597753	0.13537	0.414283	0.682199	0	0	0.055565	0	0	0.023537	0.008479	0	0
TEKT5	0	0	0	0	0	0	0	0	0	0.356384	0.537838	0.563355	0.582326	0.419971	0.489859
TELO2	4.179695	3.925824	1.003531	4.438184	4.741453	1.059593	4.993574	1.81265	11.247048	12.557667	19.954803	15.808526	20.59023	26.616924	16.103736
TEN1	0	1.135511	0	2.642529	3.169873	0	2.889269	0	5.401145	0	1.759859	0.000158	0.361443	0.088397	0.358772
TEN1-CDK3	2.171023	2.096105	2.341516	2.508368	3.063587	1.468827	2.206799	3.572978	4.651584	5.617769	15.021858	13.483293	12.416715	15.572261	11.346577
TENM1	2.782917	2.878624	11.674767	4.420681	2.290769	8.624117	0	0.142563	0.085379	0.002964	0	0	0	0	0.010491
TENM2	1.682112	1.225131	4.662487	1.000801	1.163619	0.705514	0.232008	0.311894	0.405616	0.504969	0.004268	0.0123	0	0.004106	0.020201
TENM3	1.640739	2.295887	5.182626	3.306113	2.011003	8.687987	8.996306	19.668182	15.540339	4.292259	5.432092	7.404078	7.368237	7.13736	6.525041
TENM4	1.692468	2.715274	2.676522	5.054348	3.548098	4.541562	1.795	10.588055	12.543613	1.540537	0	0	0.003168	0	0.006779
TEP1	2.885756	2.921367	1.932887	2.510254	2.247554	1.561147	1.441385	1.785279	2.47369	2.293295	1.911103	1.572316	1.710686	1.458506	1.628369
TEPP	0.698592	1.199371	0	0.499317	0.359119	0	0.061603	0.082003	0	0	0	0	0	0.095619	0
TERF1	14.619054	13.211034	31.857517	10.96353	12.817372	23.513102	8.648481	21.274372	11.981511	6.533948	14.933457	22.700693	20.945701	9.561825	18.137952
TERF2	5.899453	6.597513	20.59404	5.625268	5.997217	22.28862	4.676836	18.831242	13.745002	3.432063	16.965935	17.035198	11.883666	17.120241	13.743013
TERF2IP	74.577454	65.76162	99.599213	54.336418	57.578789	65.461113	27.670113	57.264404	38.162102	52.505333	14.548702	37.133585	12.706366	40.394893	40.413976
TERT	0	0	0	1.066978	0.344396	1.037346	1.580677	0.712143	2.171438	1.061551	0	0.037521	0.032093	0.0639	0.048702
TES	6.828342	5.836441	4.448311	3.740149	3.779305	3.617529	0.420575	2.975617	3.236338	2.079399	0	0.035002	0	0.012301	0
TESC	0.146955	0.268605	0	0	0.326783	2.258092	1.310356	2.132913	5.27362	0.898318	5.283105	4.682403	3.840197	7.854447	5.641142
TESK1	6.503332	5.485317	5.985634	3.739135	3.53536	3.747608	1.801454	3.205794	5.796226	1.822933	5.119822	5.267986	6.279364	6.44829	6.168019
TESK2	2.471571	2.188243	2.238045	1.960069	1.070905	0.825702	0.502768	0.632768	0.738958	0.539398	0.65809	1.084142	0.530118	1.628785	1.192322
TET1	16.881498	16.408321	35.667881	23.011265	14.790233	38.659035	11.6918	27.563635	16.40012	7.064346	3.905671	4.34592	5.037411	2.229746	2.946521
TET2	16.984892	15.303051	26.765624	12.073218	11.33457	16.610483	10.21529	15.021631	8.51826	5.993819	4.258826	5.811924	4.19606	4.017892	3.174313
TET3	7.104743	6.2821	17.265514	7.419382	7.507109	10.296547	5.202813	11.223914	11.517605	3.227479	10.980981	19.200738	7.463182	9.36874	9.145097
TEX10	7.942076	7.341797	11.957542	17.351987	14.452091	27.199125	15.472591	25.153189	16.995443	22.203525	10.083251	12.380604	10.209258	13.338256	15.045995
TEX11	0	0	0	0	0	0	0	0	0	0	0.014933	0	0	0	0
TEX12	0.295634	0.293438	1.403767	0	0	0	0.164762	0.073266	0.084461	0	0.181899	0.059707	0	0.013645	0
TEX13B	0	0	0	0	0	0	0	0	0	0	0	0	0	0.077058	0
TEX14	1.558315	1.596174	3.080986	0.982971	1.128852	0.701928	0.050812	0.860288	0.645726	0.717173	4.374817	5.315469	5.112038	5.278778	6.776573
TEX15	0.097858	0.036624	0.09212	2.662017	1.649949	5.178119	4.855268	5.601669	2.999656	2.725489	9.86774	7.571775	9.450739	5.118436	8.826089
TEX19	0.20492	0	0	0	0	1.118283	0	0.300011	0.19982	0	0.536904	0.296681	0.424014	0.259461	0.374784
TEX2	10.194629	11.104991	13.498595	9.339511	8.749071	16.531725	5.007543	18.097577	14.145049	4.480965	6.157292	9.499429	12.403473	8.242616	11.66993
TEX22	0.621962	0.800472	0.416963	1.630034	0.933667	0.363568	0.928469	0.353768	1.730022	1.780804	1.037298	0.072635	0.623873	0.526038	0.108627
TEX261	14.365506	15.582876	14.463483	7.114677	9.799489	10.109437	9.489196	16.192028	18.521492	5.634121	15.205931	4.287555	5.76777	17.177635	14.001451
TEX264	14.110244	13.592439	5.491845	14.634419	13.039713	7.85297	10.991582	7.897997	15.133976	19.797081	6.198301	7.181118	7.219812	8.767856	6.96004
TEX29	0	0	0	0.1543	0	0	0	0.129861	0.24087	0.588363	0.043069	0.008859	0.017745	0.027005	0.014287
TEX30	4.139533	3.788476	4.448314	4.874112	4.863249	4.280926	4.188301	3.982927	5.620534	7.846054	5.474805	6.861489	6.706067	4.857465	5.230997
TEX37	0	0.196578	0.39714	0.170405	0.18761	0	0	0	0.245469	0	0.122244	0.044486	0.125972	0.308732	0.032171
TEX38	0.174151	0	1.210179	0.182567	0	0.431591	0	0.103878	0.699748	0	0	0	0	0	0.049268
TEX43	0	0	0	0	0	0	0	0	0	0	0.025966	0	0	0	0
TEX9	14.540976	11.709062	22.565421	11.24569	8.805186	17.41176	10.589134	17.764546	7.476913	11.599751	3.730491	5.726036	4.420058	3.181704	4.579292
TF	394.095428	575.602539	73.774849	192.227295	137.131119	46.759865	0.02758	41.526176	32.677917	0	0.000806	0.014012	0.011001	0.000786	0.042594
TFAM	9.417544	8.758056	13.955475	14.740385	12.780351	19.142765	10.732129	20.753311	15.398453	14.267624	11.281083	13.025062	11.921337	7.808713	12.086815
TFAP2A	2.694284	2.6161	15.303956	0.548256	0.880378	1.819829	0	0.083228	0.124237	0	0.099443	0.052251	0.089081	0.084678	0.189298
TFAP2E	1.381713	1.507591	4.833647	0.74408	0.765034	1.564128	0.203192	0.816498	0.349846	0.237222	0.126462	0	0.118565	0.042992	0.062371
TFAP4	1.118353	1.817114	1.708317	7.370806	5.471239	8.112851	10.186953	11.514333	16.42979	5.362919	11.78993	14.35729	16.31113	21.461826	14.797765
TFB1M	5.437549	5.317667	6.640159	7.463578	5.474542	7.848211	2.850886	9.840882	8.005471	4.285601	4.923746	6.635557	6.20213	4.39205	4.941198
TFB2M	7.942249	7.405544	5.444554	15.228248	14.474766	13.973375	12.394216	16.944519	19.970638	26.501074	6.203785	6.966339	9.95604	9.667572	6.685679
TFCP2	4.241801	3.374462	11.353233	3.453696	1.945695	6.826577	4.907046	13.413832	10.868777	7.69898	10.392912	18.274545	14.650024	14.682611	15.270302
TFCP2L1	0	0.077199	0.084276	0.026484	0.049512	0.040467	0	0.028841	0.013912	0	1.305298	0.847437	1.014247	0.937479	1.098425
TFDP1	13.562812	13.706281	10.540719	22.485812	20.983718	13.146264	26.907792	26.695724	35.151262	23.430216	49.115477	55.667288	45.974535	63.093536	58.800275
TFDP2	5.72728	7.039399	8.215264	18.946217	17.023723	20.171708	19.551244	30.239216	24.300917	11.54994	8.647726	7.164771	8.180533	10.739063	7.482759
TFE3	10.684098	8.211126	7.962906	5.557358	5.641994	7.037405	3.599502	6.992142	11.368084	3.312415	6.155349	6.487535	6.961268	7.836729	6.348532
TFEB	1.05446	1.136472	0	2.168945	1.213285	2.242164	0.20663	1.263374	2.919153	1.361014	0.888513	0.57051	0.963865	1.426782	0.915807
TFEC	0.02246	0.063599	0.066265	0	0.033949	0.322147	0	0.034304	0	0.155719	0.03472	0	0.006968	0	0
TFF1	0	0	0	0	0	0	0	0	0	0	0.422276	0.583633	0.825047	0.860159	0.789509
TFF3	0	0	0	0.209269	0	0	0.097508	0	0	0	0	0.053698	0	0	0
TFG	33.597665	34.035867	44.990712	34.256923	27.205529	48.978151	18.367909	45.335471	38.912904	10.853912	49.792033	53.359446	45.787372	44.021457	50.89468
TFIP11	15.899364	16.327635	13.517092	12.859234	12.349374	8.35865	8.188508	9.852094	10.11775	20.743194	8.257697	9.529355	7.856895	8.67804	7.656004
TFPI2	5.705062	4.60778	2.543823	1.241093	1.142581	2.525786	0.772418	0.307045	0.249123	0.99326	0	0	0.047116	0.019674	0.020219
TFPT	3.695518	3.294881	4.336607	3.485943	3.663465	4.949908	2.778536	4.906319	4.669673	2.947704	4.691286	6.955552	7.686867	7.941333	5.133097
TFR2	1.099228	1.162934	0.65774	1.729992	1.066749	0.791826	0.214527	0.977234	2.385717	0.924065	0.091742	0.148524	0.224394	0.268692	0.072368
TFRC	33.808167	32.987519	33.129387	46.215412	34.0262	33.771284	19.817351	26.640649	23.91911	29.435804	33.309022	54.629236	32.989829	33.686587	63.30726
TG	0.128212	0.212208	0	0.129373	0.086207	0.0592	0.011272	0.158029	0.204905	0.100023	0.002778	0.010879	0	0.011381	0
TGDS	7.142526	6.915165	6.781176	8.228427	6.796843	11.517548	5.017184	9.00799	6.202691	6.519987	8.563867	8.361248	7.84728	8.449432	9.994737
TGFA	0.788531	0.740746	0.300017	3.844555	2.431111	0.854124	0.061618	0.119204	0.097199	0	0	0.010664	0	0.011119	0.030683
TGFB1	0	0.337273	2.958486	0.298719	0.317449	2.96814	0.566865	12.005188	15.008039	0.404938	21.056119	21.763987	17.785045	30.129132	23.346741
TGFB1I1	0.18242	0.422588	0	0.24141	0.68946	0.975055	1.388265	0.61525	1.179324	2.738025	1.221283	1.273295	1.469644	1.988578	1.285199
TGFB2	9.512898	16.97952	20.651831	18.209549	18.969276	48.80682	3.975024	38.345081	21.410441	4.756271	0.356371	0.23014	0.323701	0.362526	0.261136
TGFB3	1.554749	1.690083	3.342654	0.811283	1.060256	2.763447	1.410342	2.956891	2.220866	1.770887	0.316227	0.422618	0.305627	0.268799	0.546747
TGFBI	1.037463	0.388563	0.492875	1.720198	2.81973	1.162295	2.017988	5.969667	10.02669	11.308934	0.114452	0.132448	0.12226	0.21653	0.163593
TGFBR1	7.461506	7.387341	13.605015	12.368752	11.315177	9.965414	13.580325	13.357666	11.207629	13.61547	20.362825	18.514109	26.547174	14.407268	21.374884
TGFBR2	0.341464	0.275268	0.229436	0.091746	0.27064	1.146341	2.133213	1.53623	1.190013	1.076575	0	0.009946	0.019989	0.010406	0
TGFBR3	0.915511	0.674491	0.297523	0.327996	0.165681	1.124553	0.581873	0.121655	0.129864	0.497204	0.652104	0.205769	0.381534	0.338833	0.445476
TGFBR3L	0.536123	0.272445	0	0.404422	0	0.472088	0	0	0.147305	0	0.689968	0.381319	0.248909	0.376402	0.190904
TGFBRAP1	7.86745	5.805405	7.807205	6.586616	7.004029	5.655085	4.496859	6.714616	8.368456	3.858445	3.729321	3.67541	4.442485	4.832101	4.295043
TGIF1	3.632778	3.852206	2.80307	9.017642	7.826288	7.417444	13.559787	10.917597	9.982487	24.743569	10.911976	4.387871	4.962942	5.396933	9.970983
TGIF2	3.038283	4.609314	4.909132	13.533733	10.678202	15.084251	16.181056	17.396837	18.671741	17.171221	3.274312	3.046669	17.175275	4.837327	3.391521
TGIF2-C20orf24	0	0	0	0	0	0	0	0	0	0	11.339226	6.665973	5.74438	6.886497	5.177537
TGM1	0.515341	0.736998	0.391092	0.523379	1.05138	0.600437	0.313002	0.342616	0.613407	0	0.194791	0.037518	0	0.522351	0.204459
TGM2	0.408492	0.484287	0.184133	0.430002	2.772882	0.224609	0.021006	0.23224	0.635067	0	0.00915	0.016165	0.009003	0.028014	0
TGM4	0.118854	0.089006	0.203324	0.079319	0.148926	0.158674	0	0.133409	0.095104	0.136714	0	0.021488	0	0	0.003938
TGM5	0	0	0	0	0	0	0	0	0	0.109863	0	0	0.016691	0	0
TGOLN2	9.242694	8.283324	24.639569	9.664259	9.285284	28.456848	6.382582	23.51577	17.434403	2.194978	19.948947	7.35154	14.619987	8.892126	8.094184
TGS1	10.812565	12.065214	14.239329	15.222092	13.832695	17.054964	9.579259	15.279449	12.078998	11.577624	9.451588	13.315064	11.347295	10.512411	10.80933
TH	0	0.128415	0.314837	0.943027	0	0.09244	0	0.130277	0.348308	0	0.152937	0.339882	0.117545	0.387923	0.270337
THADA	9.32153	8.563906	11.867468	11.808808	9.929392	13.860035	8.637627	16.494966	16.687591	10.282967	6.920089	7.757428	6.319275	6.677227	6.625287
THAP1	5.110613	4.815325	8.90976	4.121968	4.242693	7.795657	3.088111	6.235078	4.024521	3.998225	3.111006	2.747339	4.423042	3.027879	3.697885
THAP10	2.494264	2.289284	6.140249	2.766958	2.395667	5.439964	2.236751	6.91282	3.242276	2.031931	2.051746	2.625852	3.058143	1.594047	2.433346
THAP11	13.346545	10.819904	3.290491	16.395531	12.809883	4.270818	10.717676	3.491419	9.567636	28.684639	14.42587	14.060135	13.606693	16.656452	13.70961
THAP2	3.146667	3.565451	4.085808	4.929197	2.998772	7.712978	3.378391	4.717736	3.459539	2.82602	0.968669	0.412403	1.732421	1.424516	1.141831
THAP3	6.40848	6.470481	1.871049	9.503272	9.898593	2.796816	5.075037	2.633775	6.327914	19.736438	2.571862	2.017905	2.459712	2.304377	3.046518
THAP4	9.043394	11.102767	4.728301	15.390882	15.124004	14.136468	15.964983	17.757536	23.254271	19.65588	13.065384	13.161004	14.789874	19.74258	14.702597
THAP5	22.082184	20.233007	35.966375	14.621811	15.492091	28.032287	8.401785	19.744558	10.485689	9.675229	16.238511	10.992376	10.000166	6.257827	6.897404
THAP6	5.486401	4.601334	8.896472	5.604948	5.323672	8.854615	2.298948	6.756962	4.533507	2.373789	4.847891	5.309451	6.357515	3.299795	4.771232
THAP7	12.767989	11.110433	5.09315	10.772051	8.094736	5.077017	9.076982	4.985599	9.153475	24.655843	3.518532	4.453466	4.344466	5.573872	3.517945
THAP8	3.297409	2.940391	0.601261	3.708723	1.766513	1.245277	2.135613	2.126622	4.031604	0.491525	0.844273	1.829026	0.087574	0.521505	1.087613
THAP9	5.254575	4.48962	7.458268	4.618728	4.917006	6.960898	2.413738	4.256494	2.93995	3.37365	3.643882	3.885079	3.588582	2.941025	4.323205
THBS1	0.419874	0.340231	0.771545	0.172301	0.162155	2.159717	1.163942	0.523472	0.553296	1.581467	0.006037	0.019344	0.002717	0.003598	0
THBS2	0.502065	0.695282	1.381344	0.754967	0.630362	7.458843	4.177821	5.133519	4.391665	2.519847	0.132081	0.198421	0.252187	0.171122	0.222038
THBS3	8.836414	8.732967	8.498913	12.450569	13.516954	7.164147	18.046011	16.586324	23.068261	29.552123	14.779712	14.736164	11.113931	15.832076	13.235632
THBS4	11.700958	8.320552	10.122019	7.794766	6.829166	2.279989	0.847503	1.420742	1.546187	2.077792	0.299912	0.422939	0.239416	0.204506	0.185076
THEG	0.150741	0	0.196021	0	0	0	0	0	0	0	0	0.034662	0.034073	0	0
THEGL	0	0	0	0	0	0.19257	0	0	0.048333	0	0.02807	0.121911	0.02799	0.027393	0
THEM6	3.269326	5.185056	1.3237	8.113977	5.533451	1.945485	6.719889	2.42345	7.069705	16.244678	17.1302	16.225615	17.1962	23.949378	18.802164
THEMIS2	0.244409	0.329754	0.225398	0.297294	0.25787	0.120968	0.162525	0.100242	0.227015	0.44533	0.442371	0.27656	0.275807	0.237165	0.454653
THG1L	2.858925	2.156633	5.92359	9.668299	12.926875	12.243896	10.999061	20.267641	15.430095	18.187244	3.254043	2.653214	2.929032	3.185476	2.82121
THNSL1	4.369059	3.845202	5.33131	6.184524	5.775152	11.882296	4.177643	14.560249	12.024011	5.530706	2.862125	3.535116	2.56011	2.614491	3.131562
THOC1	16.158134	15.770723	21.888769	22.470636	21.534187	29.835951	17.090309	34.346878	21.113451	28.667419	29.379245	30.596384	37.08821	31.071244	37.992394
THOC2	21.34201	19.159794	31.6134	23.001537	20.952452	30.680489	17.656368	32.64389	22.879717	12.556935	41.802599	34.429412	39.293444	29.729557	39.105379
THOC3	9.832965	10.353227	5.423919	18.630724	16.463724	15.730886	15.441437	23.025606	25.917023	44.883057	22.533773	24.340919	31.350584	33.810919	34.567664
THOC5	19.368076	17.279592	18.830171	23.309042	23.370187	21.365735	19.4646	34.781074	32.429493	20.31967	20.835895	25.476615	24.7694	24.272985	20.191594
THOC6	4.111916	3.813141	0.650058	6.338818	7.454471	3.810779	11.711034	4.794755	12.64527	24.105476	19.108072	20.463878	18.22399	23.160943	20.738479
THOC7	27.307007	27.38773	36.587638	34.00752	31.232805	40.425602	22.374658	53.991727	35.775684	31.470317	37.98343	33.372427	30.906564	36.465862	39.323887
THOP1	12.208171	11.01799	4.907566	16.499136	16.605089	7.510455	19.823557	15.365032	32.196365	58.216225	36.181761	32.18953	22.421423	49.015344	19.299007
THPO	0	0.158271	0.568811	0	0.397557	0	0	0	0.205452	0	0	0	0	0	0.074368
THRA	19.443136	23.108799	11.725586	22.870695	22.643932	17.083472	10.580303	30.603408	45.011102	29.13421	3.516805	2.932852	3.246923	3.837012	3.435373
THRAP3	39.954529	35.551277	55.961372	36.887321	38.988785	60.819099	34.718075	77.12751	51.765217	31.422571	47.955006	48.207816	47.527685	48.096827	44.998528
THRB	12.06541	9.795266	34.907569	5.480881	9.670221	2.130253	0.137479	1.216333	0.800882	0.074788	3.466725	1.665541	3.638266	4.322907	4.065022
THRSP	1.434467	1.441975	1.28028	1.874038	1.686359	0.94898	0.391517	0.884117	0.540464	0.377536	2.086634	1.53814	2.494164	2.576355	2.219234
THSD1	1.925357	1.700521	2.079718	1.861985	2.505885	1.513229	0.321918	1.375944	1.13246	1.09648	0.308398	0.221169	0.304365	0.317746	0.219073
THSD4	0.236439	0.210655	0.487178	0.909654	0.351175	0.291357	1.133783	0.788431	0.56924	0.715084	0.067114	0.022465	0.059938	0.170814	0.061662
THSD7A	6.353439	5.407343	9.882488	6.635925	8.212318	2.721027	7.742118	4.721717	3.24667	10.380527	0	0	0.012994	0.006764	0.018537
THSD7B	0.79876	1.273519	1.035538	0.805135	1.089169	0.38284	0.586082	1.112233	1.048611	1.054726	0.351214	0.401581	0.805674	0.963642	0.724379
THTPA	8.384728	8.096325	4.341896	10.196467	8.264322	6.778418	7.465565	8.618416	14.188776	8.131864	3.349018	2.30479	4.237311	4.650697	2.625015
THUMPD1	21.325436	19.211186	27.60273	21.866823	19.476402	21.810352	10.691569	23.13942	16.937555	18.530926	9.077018	8.486207	10.265493	6.82107	9.093983
THUMPD2	5.832459	5.651717	8.924867	7.548019	8.110104	13.508762	4.045957	10.167148	6.942296	7.956249	9.825855	11.131749	10.635154	8.392603	9.587112
THUMPD3	20.573806	20.494362	29.69059	19.585919	18.560656	23.270601	12.205994	24.658256	16.340657	13.061133	6.239315	9.075712	7.950767	6.860454	10.355126
THY1	0.935223	1.468066	1.004105	1.856224	2.93007	1.608359	2.419851	4.170581	5.265861	0.621584	5.764091	6.337603	7.799331	8.285148	7.680015
THYN1	30.35129	30.548569	15.958197	36.008569	30.795526	25.594576	29.637465	39.14469	25.758622	88.826787	18.032965	21.455917	18.396898	19.643047	18.868099
TIA1	32.371605	34.013888	48.504729	44.573595	40.894193	43.151908	28.041447	45.529319	35.137631	63.286619	64.463726	58.47954	62.796926	47.527352	61.280055
TIAF1	0.187012	0.245347	0.33076	0.205481	0.149184	0.271002	0.118945	0.781532	0.399675	0.107604	0.71647	0.533047	0.79229	0.746977	0.755894
TIAL1	19.788859	18.725503	31.980074	21.861714	19.795911	42.858175	14.295225	31.395776	28.027108	8.099597	14.379812	16.237342	13.819281	15.343373	13.929851
TIAM1	3.709359	3.960983	3.925906	3.614381	3.540829	2.840266	4.566703	5.755418	7.210272	5.570508	3.87947	5.614697	5.778237	6.416897	5.571187
TIAM2	9.683606	6.734217	12.963059	4.672508	4.673259	1.270889	0.781654	1.467039	1.413113	0.953125	19.413971	20.548886	17.348505	18.909579	16.159092
TICAM2	0.150404	0.046697	0	0.047538	0	0.009274	0	0	0.033815	0	0.01965	0	0	0	0.015554
TICRR	0.130828	0.236924	0.426867	2.648232	2.134446	3.470118	5.379118	6.507085	5.575631	2.839442	6.822894	8.765495	8.117005	9.897925	6.833889
TIE1	0	0	0	0	0	0	0.066979	0	0	0	0.012092	0.011287	0	0.012347	0
TIFA	0.975426	1.285326	0.950989	2.557891	1.874342	2.673372	1.703752	1.81507	2.440297	2.963874	3.125644	3.193446	3.485115	2.852115	3.717542
TIGD1	0	7.419786	8.407994	9.930788	0	0	0	7.770584	5.378095	8.732681	8.303639	8.345446	7.8488	6.966655	7.402327
TIGD2	20.083626	21.77914	24.480614	13.909663	13.053245	13.180419	3.970893	9.689686	6.350579	5.065025	11.552222	12.639698	13.046032	10.499184	14.168524
